file,element,role,pair,rhythm_jaccard,same_rhythm_mask,density_ratio,velocity_p50_delta,register_width_delta,sound_same
Factory Styles/Unplugged Slow.mid,Variation 4,ACC2,CV1-CV2,0.5,False,1.25,0.0,1,True
Factory Styles/Unplugged Slow.mid,Variation 4,ACC4,CV1-CV2,0.75,False,0.5,10.0,13,True
Factory Styles/Unplugged Slow.mid,Variation 4,ACC5,CV1-CV2,0.6666666666666666,False,0.42857142857142855,0.0,-4,True
Factory Styles/Unplugged Slow.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Slow.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Slow.mid,Intro 1,BASS,CV1-CV2,0.8333333333333334,False,1.0714285714285714,12.0,5,True
Factory Styles/Unplugged Slow.mid,Intro 1,ACC1,CV1-CV2,0.8571428571428571,False,2.6666666666666665,-4.5,10,True
Factory Styles/Unplugged Slow.mid,Intro 1,ACC4,CV1-CV2,1.0,True,0.9439252336448597,1.5,0,True
Factory Styles/Unplugged Slow.mid,Ending 1,DRUM,CV1-CV2,0.9444444444444444,False,1.0,0.0,0,True
Factory Styles/Unplugged Slow.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Slow.mid,Ending 1,BASS,CV1-CV2,0.8571428571428571,False,1.0,12.0,2,True
Factory Styles/Unplugged Slow.mid,Ending 1,ACC1,CV1-CV2,0.3548387096774194,False,1.1333333333333333,-9.0,-10,True
Factory Styles/Unplugged Slow.mid,Ending 1,ACC2,CV1-CV2,1.0,True,1.9166666666666665,5.0,3,True
Factory Styles/Unplugged Slow.mid,Ending 1,ACC4,CV1-CV2,0.3333333333333333,False,0.48604651162790696,11.0,0,False
Factory Styles/Unplugged Swing.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Swing.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Swing.mid,Intro 1,BASS,CV1-CV2,0.7142857142857143,False,0.6774193548387096,9.0,-2,True
Factory Styles/Unplugged Swing.mid,Intro 1,ACC1,CV1-CV2,0.390625,False,1.026143790849673,-16.0,18,True
Factory Styles/Unplugged Swing.mid,Intro 1,ACC2,CV1-CV2,0.3870967741935484,False,0.8518518518518519,12.0,6,True
Factory Styles/Unplugged Swing.mid,Ending 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Swing.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged Swing.mid,Ending 1,BASS,CV1-CV2,0.7,False,1.1777777777777778,0.0,-1,True
Factory Styles/Unplugged Swing.mid,Ending 1,ACC1,CV1-CV2,0.4838709677419355,False,1.0436681222707425,0.0,0,True
Factory Styles/Unplugged Swing.mid,Ending 1,ACC2,CV1-CV2,0.26666666666666666,False,0.4745762711864407,-6.0,10,True
Factory Styles/Unplugged Swing.mid,Ending 1,ACC3,CV1-CV2,0.6666666666666666,False,1.110091743119266,2.0,-2,True
Factory Styles/Unplugged.mid,Variation 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 2,BASS,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Unplugged.mid,Variation 2,ACC1,CV1-CV2,0.8333333333333334,False,1.7,-2.5,3,True
Factory Styles/Unplugged.mid,Variation 2,ACC2,CV1-CV2,1.0,True,0.9358974358974359,0.0,-3,True
Factory Styles/Unplugged.mid,Variation 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 2,ACC4,CV1-CV2,1.0,True,1.0,0.0,-1,True
Factory Styles/Unplugged.mid,Variation 3,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,BASS,CV1-CV2,0.625,False,0.8846153846153846,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,BASS,CV1-CV3,1.0,True,0.9230769230769231,0.0,4,True
Factory Styles/Unplugged.mid,Variation 3,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,ACC1,CV1-CV3,0.8571428571428571,False,1.0,-0.5,-9,True
Factory Styles/Unplugged.mid,Variation 3,ACC2,CV1-CV2,0.875,False,0.9861111111111112,0.0,-3,True
Factory Styles/Unplugged.mid,Variation 3,ACC2,CV1-CV3,0.875,False,1.0138888888888888,0.0,-3,True
Factory Styles/Unplugged.mid,Variation 3,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,ACC3,CV1-CV3,1.0,True,1.0196078431372548,0.0,0,True
Factory Styles/Unplugged.mid,Variation 3,ACC4,CV1-CV2,0.6666666666666666,False,1.4,-1.0,0,True
Factory Styles/Unplugged.mid,Variation 3,ACC4,CV1-CV3,0.3333333333333333,False,1.1,-0.5,0,True
Factory Styles/Unplugged.mid,Variation 4,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,DRUM,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,PERC,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,BASS,CV1-CV2,0.625,False,0.7931034482758621,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,BASS,CV1-CV3,0.7142857142857143,False,0.7586206896551724,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,ACC1,CV1-CV3,0.8571428571428571,False,1.0,-0.5,-9,True
Factory Styles/Unplugged.mid,Variation 4,ACC2,CV1-CV2,0.875,False,0.9861111111111112,0.0,-3,True
Factory Styles/Unplugged.mid,Variation 4,ACC2,CV1-CV3,0.875,False,1.0138888888888888,0.0,-3,True
Factory Styles/Unplugged.mid,Variation 4,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,ACC3,CV1-CV3,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Variation 4,ACC4,CV1-CV2,0.6666666666666666,False,1.1666666666666667,-4.5,-2,True
Factory Styles/Unplugged.mid,Variation 4,ACC4,CV1-CV3,0.2,False,2.0,7.0,-2,True
Factory Styles/Unplugged.mid,Intro 1,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 1,BASS,CV1-CV2,0.9,False,0.9767441860465117,-0.5,0,True
Factory Styles/Unplugged.mid,Intro 1,ACC1,CV1-CV2,1.0,True,1.0625,0.0,3,True
Factory Styles/Unplugged.mid,Intro 1,ACC2,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 1,ACC3,CV1-CV2,0.6666666666666666,False,1.0540540540540542,-5.0,-57,True
Factory Styles/Unplugged.mid,Intro 1,ACC4,CV1-CV2,0.6,False,0.8800000000000001,14.0,-9,True
Factory Styles/Unplugged.mid,Intro 1,ACC5,CV1-CV2,0.4782608695652174,False,1.088235294117647,3.0,-1,True
Factory Styles/Unplugged.mid,Intro 2,DRUM,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Intro 2,ACC2,CV1-CV2,1.0,True,1.0,-4.0,2,True
Factory Styles/Unplugged.mid,Intro 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Fill 1,DRUM,CV1-CV2,1.0,True,0.9230769230769231,-2.0,0,True
Factory Styles/Unplugged.mid,Fill 1,PERC,CV1-CV2,0.6470588235294118,False,1.0555555555555556,0.0,0,True
Factory Styles/Unplugged.mid,Fill 1,BASS,CV1-CV2,1.0,True,1.0,0.0,12,True
Factory Styles/Unplugged.mid,Fill 1,ACC1,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Fill 1,ACC2,CV1-CV2,0.5,False,1.0,0.0,2,True
Factory Styles/Unplugged.mid,Fill 1,ACC3,CV1-CV2,0.6666666666666666,False,1.3333333333333333,-4.0,5,True
Factory Styles/Unplugged.mid,Fill 2,DRUM,CV1-CV2,0.75,False,0.9333333333333333,-0.5,0,True
Factory Styles/Unplugged.mid,Fill 2,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Fill 2,BASS,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Fill 2,ACC1,CV1-CV2,1.0,True,1.0,0.0,-2,True
Factory Styles/Unplugged.mid,Fill 2,ACC2,CV1-CV2,1.0,True,1.0,0.0,2,True
Factory Styles/Unplugged.mid,Fill 2,ACC3,CV1-CV2,1.0,True,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Ending 1,DRUM,CV1-CV2,0.9166666666666666,False,1.0,0.0,0,True
Factory Styles/Unplugged.mid,Ending 1,PERC,CV1-CV2,1.0,True,1.0,0.0,0,True
